"Date","Price","Open","High","Low","Vol.","Change %"
"08/01/2024","500.50","501.50","507.00","495.50","0.94K","-0.30%"
"07/31/2024","502.00","503.50","512.00","497.00","1.11K","0.20%"
"07/30/2024","501.00","492.50","502.00","488.50","0.89K","1.62%"
"07/29/2024","493.00","512.50","514.00","492.00","0.71K","-3.43%"
"07/27/2024","510.50","510.50","510.50","510.50","","-0.68%"
"07/26/2024","514.00","507.00","517.50","504.50","1.08K","1.78%"
"07/25/2024","505.00","495.50","507.00","495.50","0.75K","2.23%"
"07/24/2024","494.00","487.00","498.50","485.50","0.45K","0.61%"
"07/23/2024","491.00","494.50","494.50","484.00","0.71K","-0.91%"
"07/22/2024","495.50","500.00","508.00","492.50","0.74K","-1.29%"
"07/20/2024","502.00","502.00","502.00","502.00","","0.10%"
"07/19/2024","501.50","494.50","506.00","494.00","1.16K","1.42%"
"07/18/2024","494.50","484.00","495.00","481.00","0.98K","3.02%"
"07/17/2024","480.00","471.00","482.50","468.50","0.75K","2.78%"
"07/16/2024","467.00","463.00","468.00","455.50","0.61K","11.59%"
"07/15/2024","418.50","424.50","440.00","418.50","0.18K","-4.34%"
"07/13/2024","437.50","437.50","437.50","437.50","","0.00%"
"07/12/2024","437.50","445.00","448.00","434.50","0.17K","-1.69%"
"07/11/2024","445.00","438.00","446.00","438.00","0.29K","1.60%"
"07/10/2024","438.00","437.50","440.00","435.00","0.31K","-0.11%"
"07/09/2024","438.50","439.50","444.50","437.00","0.33K","-1.13%"
"07/08/2024","443.50","448.00","451.50","439.50","0.28K","-1.22%"
"07/05/2024","449.00","457.50","459.00","446.00","0.07K","-1.43%"
"07/03/2024","455.50","452.50","457.50","449.00","0.22K","1.00%"
"07/02/2024","451.00","444.00","452.50","442.50","0.42K","1.81%"
"07/01/2024","443.00","447.50","447.50","440.00","0.41K","-1.99%"
"06/29/2024","452.00","452.00","452.00","452.00","","0.33%"
"06/28/2024","450.50","459.50","459.50","445.50","0.55K","-3.33%"
"06/27/2024","466.00","462.00","472.00","457.00","0.76K","0.43%"
"06/26/2024","464.00","458.50","464.00","454.00","0.68K","0.65%"
"06/25/2024","461.00","463.00","464.00","449.50","1.03K","0.33%"
"06/24/2024","459.50","463.50","463.50","455.50","1.33K","1.10%"
"06/22/2024","454.50","454.50","454.50","454.50","","0.11%"
"06/21/2024","454.00","470.00","475.00","450.00","1.58K","-4.42%"
"06/20/2024","475.00","491.00","491.00","472.50","1.97K","-5.47%"
"06/18/2024","502.50","504.50","508.50","497.50","1.59K","-0.69%"
"06/17/2024","506.00","499.00","506.00","492.50","0.92K","1.30%"
"06/14/2024","499.50","487.00","500.50","482.50","0.81K","3.10%"
"06/13/2024","484.50","500.50","501.00","483.50","0.82K","-2.71%"
"06/12/2024","498.00","494.00","501.50","489.00","0.83K","0.50%"
"06/11/2024","495.50","507.50","507.50","494.50","0.60K","-2.94%"
"06/10/2024","510.50","511.50","516.00","508.50","0.66K","-0.29%"
"06/07/2024","512.00","508.00","512.00","497.50","0.59K","1.19%"
"06/06/2024","506.00","496.50","517.50","493.00","0.75K","2.43%"
"06/05/2024","494.00","489.00","495.00","487.50","0.50K","1.02%"
"06/04/2024","489.00","492.00","492.00","484.00","0.59K","-0.61%"
"06/03/2024","492.00","506.00","506.50","489.50","1.36K","-3.05%"
"05/31/2024","507.50","517.00","517.50","506.00","0.89K","-2.03%"
"05/30/2024","518.00","527.00","527.00","517.50","0.71K","-1.89%"
"05/29/2024","528.00","527.50","531.50","527.00","0.23K","-0.19%"
"05/28/2024","529.00","529.00","535.00","525.00","0.37K","0.00%"
"05/24/2024","529.00","531.50","533.00","526.50","0.24K","-1.21%"
"05/23/2024","535.50","537.00","545.00","529.00","0.85K","-0.56%"
"05/22/2024","538.50","541.50","542.00","536.50","0.50K","0.28%"
"05/21/2024","537.00","524.50","542.00","523.50","0.54K","2.09%"
"05/20/2024","526.00","528.00","529.00","524.00","0.36K","-0.57%"
"05/18/2024","529.00","529.00","529.00","529.00","","0.28%"
"05/17/2024","527.50","527.00","529.00","525.00","0.23K","-0.19%"
"05/16/2024","528.50","533.50","536.00","527.50","0.25K","6.55%"
"05/15/2024","496.00","481.00","496.00","478.00","0.21K","3.12%"
"05/14/2024","481.00","481.00","482.00","470.00","0.23K","-0.41%"
"05/13/2024","483.00","490.50","491.00","481.00","0.23K","-1.53%"
"05/10/2024","490.50","495.50","495.50","485.00","0.32K","-1.01%"
"05/09/2024","495.50","502.50","502.50","494.50","0.23K","-0.90%"
"05/08/2024","500.00","498.00","500.00","494.00","0.19K","0.40%"
"05/07/2024","498.00","500.00","500.00","495.50","0.43K","-0.80%"
"05/06/2024","502.00","502.00","511.00","499.00","0.34K","0.00%"
"05/04/2024","502.00","502.00","502.00","502.00","","0.20%"
"05/03/2024","501.00","497.00","502.00","491.00","0.37K","0.91%"
"05/02/2024","496.50","495.00","498.00","490.50","0.36K","0.91%"
"05/01/2024","492.00","502.00","506.50","491.50","0.61K","-1.50%"
"04/30/2024","499.50","501.00","504.00","492.00","0.36K","-0.99%"
"04/29/2024","504.50","514.00","515.50","504.00","0.42K","-1.75%"
"04/27/2024","513.50","513.50","513.50","513.50","","-0.29%"
"04/26/2024","515.00","513.50","521.00","504.00","0.70K","0.10%"
"04/25/2024","514.50","501.50","518.00","498.50","0.69K","3.00%"
"04/24/2024","499.50","510.50","512.00","499.00","1.39K","-1.96%"
"04/23/2024","509.50","518.00","525.00","507.00","0.97K","-0.97%"
"04/22/2024","514.50","511.50","519.50","502.50","1.45K","1.18%"
"04/20/2024","508.50","508.50","508.50","508.50","","0.30%"
"04/19/2024","507.00","520.00","520.50","507.00","0.87K","-2.22%"
"04/18/2024","518.50","524.00","524.00","518.00","0.80K","-0.38%"
"04/17/2024","520.50","533.00","533.00","520.50","0.88K","-1.23%"
"04/16/2024","527.00","530.00","530.50","525.00","0.84K","-1.31%"
"04/15/2024","534.00","540.00","540.00","530.50","0.70K","-1.29%"
"04/13/2024","541.00","541.00","541.00","541.00","","0.37%"
"04/12/2024","539.00","548.00","548.50","536.00","0.87K","-1.01%"
"04/11/2024","544.50","553.00","553.00","544.00","0.92K","-1.45%"
"04/10/2024","552.50","555.50","557.50","551.00","0.82K","-0.54%"
"04/09/2024","555.50","563.50","563.50","555.50","1.01K","-1.42%"
"04/08/2024","563.50","572.00","572.00","563.00","1.28K","-1.31%"
"04/05/2024","571.00","578.50","578.50","570.50","0.97K","-1.38%"
"04/04/2024","579.00","580.50","582.00","578.00","0.63K","-0.43%"
"04/03/2024","581.50","583.50","583.50","578.50","0.88K","-0.43%"
"04/02/2024","584.00","591.00","591.00","584.00","0.68K","-1.77%"
"04/01/2024","594.50","586.00","595.00","582.50","0.92K","1.62%"
"03/28/2024","585.00","586.00","589.50","585.00","0.85K","-0.09%"
"03/27/2024","585.50","600.00","600.00","585.50","1.20K","-2.42%"
"03/26/2024","600.00","608.50","610.50","599.00","0.47K","-1.48%"
"03/25/2024","609.00","609.00","610.50","604.50","0.24K","0.00%"
"03/22/2024","609.00","607.50","611.00","605.00","0.23K","-0.08%"
"03/21/2024","609.50","604.00","610.00","603.00","0.30K","0.16%"
"03/20/2024","608.50","605.50","611.50","604.50","0.24K","0.25%"
"03/19/2024","607.00","609.50","611.50","606.00","0.57K","0.00%"
"03/18/2024","607.00","602.50","610.00","596.00","0.54K","8.39%"
"03/15/2024","560.00","569.50","569.50","559.00","0.09K","0.90%"
"03/14/2024","555.00","570.00","576.00","555.00","0.26K","-1.94%"
"03/13/2024","566.00","573.50","576.00","565.50","0.60K","-1.57%"
"03/12/2024","575.00","578.50","583.50","575.00","0.64K","-0.61%"
"03/11/2024","578.50","576.00","579.00","574.00","0.35K","0.43%"
"03/09/2024","576.00","576.00","576.00","576.00","","-0.09%"
"03/08/2024","576.50","575.00","580.00","575.00","0.21K","0.17%"
"03/07/2024","575.50","574.50","577.50","573.50","0.49K","0.17%"
"03/06/2024","574.50","575.00","576.00","573.00","0.29K","0.00%"
"03/05/2024","574.50","569.50","575.00","569.50","0.24K","-0.09%"
"03/04/2024","575.00","574.00","580.00","573.00","0.45K","0.97%"
"03/01/2024","569.50","567.50","591.00","565.50","0.86K","0.71%"
"02/29/2024","565.50","566.00","568.00","563.00","0.56K","0.35%"
"02/28/2024","563.50","564.00","565.50","561.50","0.58K","-0.18%"
"02/27/2024","564.50","565.50","566.50","562.50","0.71K","-0.44%"
"02/26/2024","567.00","565.50","567.00","562.00","0.25K","0.62%"
"02/24/2024","563.50","563.50","563.50","563.50","","-0.18%"
"02/23/2024","564.50","562.50","566.50","562.50","0.32K","0.00%"
"02/22/2024","564.50","561.00","565.00","557.50","0.51K","0.71%"
"02/21/2024","560.50","557.00","561.00","552.50","0.47K","0.72%"
"02/20/2024","556.50","564.50","567.00","555.00","0.58K","-1.50%"
"02/19/2024","565.00","565.00","565.00","565.00","","0.00%"
"02/18/2024","565.00","565.00","565.00","565.00","","0.00%"
"02/17/2024","565.00","565.00","565.00","565.00","","0.18%"
"02/16/2024","564.00","562.00","569.00","555.00","0.80K","1.53%"
"02/15/2024","555.50","559.50","561.50","554.00","0.35K","-0.63%"
"02/14/2024","559.00","553.00","566.00","553.00","0.55K","1.18%"
"02/13/2024","552.50","551.00","554.00","548.50","0.28K","0.00%"
"02/12/2024","552.50","554.00","556.50","551.00","0.35K","0.00%"
"02/09/2024","552.50","550.50","554.50","549.50","0.43K","0.36%"
"02/08/2024","550.50","551.50","553.00","549.50","0.59K","-0.63%"
"02/07/2024","554.00","557.00","558.00","550.50","0.61K","-0.09%"
"02/06/2024","554.50","552.00","559.50","552.00","0.58K","0.18%"
"02/05/2024","553.50","556.00","557.00","552.50","0.33K","-0.90%"
"02/03/2024","558.50","558.50","558.50","558.50","","0.27%"
"02/02/2024","557.00","557.00","558.50","554.00","0.49K","0.27%"
"02/01/2024","555.50","563.50","564.00","555.50","0.65K","-1.07%"
"01/31/2024","561.50","566.50","567.00","558.00","0.88K","-1.40%"
"01/30/2024","569.50","576.50","580.50","568.00","0.90K","-1.64%"
"01/29/2024","579.00","577.50","581.00","574.00","0.80K","0.61%"
"01/27/2024","575.50","575.50","575.50","575.50","","-0.17%"
"01/26/2024","576.50","570.00","577.50","566.50","0.36K","0.44%"
"01/25/2024","574.00","568.00","576.00","566.00","0.49K","1.50%"
"01/24/2024","565.50","569.50","574.00","562.00","0.52K","-0.35%"
"01/23/2024","567.50","564.00","570.00","562.00","0.62K","2.90%"
"01/22/2024","551.50","548.00","552.50","547.50","0.24K","0.46%"
"01/20/2024","549.00","549.00","549.00","549.00","","0.18%"
"01/19/2024","548.00","547.50","553.50","544.50","0.40K","0.09%"
"01/18/2024","547.50","546.50","550.50","542.50","0.49K","0.18%"
"01/17/2024","546.50","551.00","555.00","544.50","0.77K","-1.44%"
"01/16/2024","554.50","555.00","555.50","550.50","0.31K","-0.81%"
"01/15/2024","559.00","559.00","559.00","559.00","","0.00%"
"01/14/2024","559.00","559.00","559.00","559.00","","0.00%"
"01/13/2024","559.00","559.00","559.00","559.00","","5.87%"
"01/12/2024","528.00","525.50","528.00","523.00","0.14K","0.38%"
"01/11/2024","526.00","540.00","540.00","525.00","0.38K","-2.05%"
"01/10/2024","537.00","546.00","550.00","535.50","0.55K","-1.56%"
"01/09/2024","545.50","549.50","550.50","542.50","0.68K","-0.91%"
"01/08/2024","550.50","550.00","551.00","547.00","0.66K","-0.18%"
"01/06/2024","551.50","551.50","551.50","551.50","","0.18%"
"01/05/2024","550.50","550.50","556.00","549.50","0.33K","-0.18%"
"01/04/2024","551.50","548.50","552.50","546.50","0.38K","1.10%"
"01/03/2024","545.50","552.50","553.50","545.50","0.18K","-0.64%"
"01/02/2024","549.00","545.00","550.50","541.00","0.26K","0.92%"
"12/31/2023","544.00","544.00","544.00","544.00","","0.00%"
"12/30/2023","544.00","544.00","544.00","544.00","","0.09%"
"12/29/2023","543.50","545.50","548.00","543.00","0.17K","-0.64%"
"12/28/2023","547.00","542.00","550.00","542.00","0.41K","1.02%"
"12/27/2023","541.50","548.50","548.50","541.50","0.44K","-1.10%"
"12/26/2023","547.50","557.50","560.00","546.50","0.24K","-1.71%"
"12/24/2023","557.00","557.00","557.00","557.00","","0.00%"
"12/23/2023","557.00","557.00","557.00","557.00","","-0.18%"
"12/22/2023","558.00","566.50","568.00","557.00","0.68K","-0.89%"
"12/21/2023","563.00","555.50","565.00","553.00","0.59K","1.35%"
"12/20/2023","555.50","548.00","563.50","548.00","0.92K","1.46%"
"12/19/2023","547.50","545.00","551.50","542.50","0.54K","0.64%"
"12/18/2023","544.00","539.50","545.00","539.00","0.36K","0.37%"
"12/16/2023","542.00","542.00","542.00","542.00","","0.37%"
"12/15/2023","540.00","542.00","542.50","537.00","0.32K","-0.18%"
"12/14/2023","541.00","540.50","544.00","538.00","0.22K","0.93%"
"12/13/2023","536.00","537.50","539.50","533.50","0.32K","0.00%"
"12/12/2023","536.00","538.50","543.00","534.00","0.48K","-0.65%"
"12/11/2023","539.50","533.50","539.50","533.00","0.38K","1.79%"
"12/09/2023","530.00","530.00","530.00","530.00","","-0.09%"
"12/08/2023","530.50","531.00","532.00","528.50","0.09K","0.00%"
"12/07/2023","530.50","531.50","534.50","522.50","0.35K","-0.09%"
"12/06/2023","531.00","526.50","535.50","525.00","0.39K","1.34%"
"12/05/2023","524.00","524.00","526.00","520.50","0.31K","-0.10%"
"12/04/2023","524.50","527.50","528.00","523.50","0.24K","-0.19%"
"12/02/2023","525.50","525.50","525.50","525.50","","0.00%"
"12/01/2023","525.50","523.50","530.00","522.50","0.68K","0.10%"
"11/30/2023","525.00","528.50","528.50","522.50","1.09K","-0.94%"
"11/29/2023","530.00","538.00","541.00","529.50","0.55K","-1.67%"
"11/28/2023","539.00","543.00","544.50","538.50","0.27K","-1.28%"
"11/27/2023","546.00","551.50","553.00","540.00","0.74K","-1.00%"
"11/24/2023","551.50","547.00","552.50","543.00","0.25K","0.73%"
"11/23/2023","547.50","547.50","547.50","547.50","","0.09%"
"11/22/2023","547.00","541.50","547.50","536.00","0.46K","1.11%"
"11/21/2023","541.00","547.00","549.50","539.00","0.45K","-1.01%"
"11/20/2023","546.50","541.00","549.00","540.00","0.40K","1.58%"
"11/18/2023","538.00","538.00","538.00","538.00","","-0.28%"
"11/17/2023","539.50","539.00","545.00","537.00","0.42K","0.37%"
"11/16/2023","537.50","529.00","539.00","526.50","0.35K","3.37%"
"11/15/2023","520.00","497.00","520.00","493.00","0.15K","6.23%"
"11/14/2023","489.50","490.50","497.50","487.00","0.22K","-2.10%"
"11/13/2023","500.00","514.00","518.00","500.00","0.41K","-2.72%"
"11/10/2023","514.00","522.00","522.00","514.00","0.57K","-2.19%"
"11/09/2023","525.50","518.50","525.50","518.50","0.18K","1.94%"
"11/08/2023","515.50","515.00","518.00","515.00","0.17K","0.19%"
"11/07/2023","514.50","517.00","523.00","512.50","0.37K","-1.25%"
"11/06/2023","521.00","511.00","527.00","509.50","0.55K","2.56%"
"11/04/2023","508.00","508.00","508.00","508.00","","-0.20%"
"11/03/2023","509.00","499.00","510.00","499.00","0.62K","2.21%"
"11/02/2023","498.00","490.50","498.50","490.00","0.48K","1.74%"
"11/01/2023","489.50","489.00","491.00","487.00","0.31K","-0.10%"
"10/31/2023","490.00","488.50","491.00","487.50","0.27K","0.31%"
"10/30/2023","488.50","491.50","495.00","488.50","0.24K","-0.61%"
"10/27/2023","491.50","494.00","495.00","488.00","0.40K","0.00%"
"10/26/2023","491.50","483.00","510.00","481.00","0.94K","1.97%"
"10/25/2023","482.00","480.00","484.50","479.00","0.70K","0.52%"
"10/24/2023","479.50","481.50","486.00","478.00","0.73K","-0.62%"
"10/23/2023","482.50","488.50","492.50","480.50","0.86K","-1.13%"
"10/21/2023","488.00","488.00","488.00","488.00","","0.00%"
"10/20/2023","488.00","497.00","499.00","487.50","0.79K","-2.01%"
"10/19/2023","498.00","501.00","501.00","498.00","0.41K","-0.70%"
"10/18/2023","501.50","498.50","501.50","498.50","0.24K","0.20%"
"10/17/2023","500.50","500.50","504.00","494.50","0.50K","-0.20%"
"10/16/2023","501.50","506.00","506.50","499.50","0.24K","-0.89%"
"10/14/2023","506.00","506.00","506.00","506.00","","-0.10%"
"10/13/2023","506.50","502.00","507.00","500.00","0.40K","0.40%"
"10/12/2023","504.50","507.50","507.50","498.00","0.40K","-0.59%"
"10/11/2023","507.50","501.00","508.00","501.00","0.35K","1.30%"
"10/10/2023","501.00","489.50","502.00","489.50","0.23K","2.35%"
"10/09/2023","489.50","492.00","495.00","488.00","0.16K","-0.81%"
"10/07/2023","493.50","493.50","493.50","493.50","","0.10%"
"10/06/2023","493.00","487.00","493.50","486.00","0.15K","1.13%"
"10/05/2023","487.50","498.00","502.50","487.00","0.30K","-2.01%"
"10/04/2023","497.50","490.50","500.00","486.50","0.38K","1.02%"
"10/03/2023","492.50","498.50","502.00","490.00","0.31K","-1.01%"
"10/02/2023","497.50","498.50","504.00","494.50","0.48K","-1.29%"
"09/30/2023","504.00","504.00","504.00","504.00","","0.50%"
"09/29/2023","501.50","509.00","509.00","500.50","0.41K","-1.08%"
"09/28/2023","507.00","504.00","510.00","503.00","1.00K","0.60%"
"09/27/2023","504.00","491.00","504.50","487.00","0.41K","2.02%"
"09/26/2023","494.00","494.00","498.00","490.50","0.23K","0.20%"
"09/25/2023","493.00","484.50","496.50","484.50","0.19K","2.18%"
"09/23/2023","482.50","482.50","482.50","482.50","","0.00%"
"09/22/2023","482.50","479.50","491.50","479.50","0.32K","0.73%"
"09/21/2023","479.00","482.00","482.50","478.50","0.43K","-0.73%"
"09/20/2023","482.50","486.00","486.50","482.50","0.32K","-1.23%"
"09/19/2023","488.50","493.50","495.00","488.00","0.46K","-1.21%"
"09/18/2023","494.50","498.00","498.00","491.00","0.19K","-1.20%"
"09/16/2023","500.50","500.50","500.50","500.50","","1.93%"
"09/15/2023","491.00","491.00","498.50","485.50","0.13K","-0.91%"
"09/14/2023","495.50","505.00","510.00","491.00","0.23K","-2.08%"
"09/13/2023","506.00","510.00","514.00","503.00","0.36K","-0.78%"
"09/12/2023","510.00","517.00","522.50","510.00","0.63K","-0.97%"
"09/11/2023","515.00","509.50","518.00","509.50","0.27K","1.08%"
"09/09/2023","509.50","509.50","509.50","509.50","","0.20%"
"09/08/2023","508.50","500.00","509.50","500.00","0.21K","1.60%"
"09/07/2023","500.50","499.00","506.00","499.00","0.28K","-0.30%"
"09/06/2023","502.00","504.50","510.00","500.50","0.32K","-0.10%"
"09/05/2023","502.50","504.00","505.00","501.50","0.18K","-0.20%"
"09/01/2023","503.50","510.00","510.00","503.00","0.37K","-1.08%"
"08/31/2023","509.00","514.00","516.50","505.50","0.42K","-0.20%"
"08/30/2023","510.00","517.50","518.00","510.00","0.32K","-0.97%"
"08/29/2023","515.00","509.00","516.00","507.50","0.43K","0.88%"
"08/28/2023","510.50","510.50","520.00","510.00","0.49K","-1.07%"
"08/26/2023","516.00","516.00","516.00","516.00","","0.00%"
"08/25/2023","516.00","530.00","531.00","515.00","0.81K","-2.46%"
"08/24/2023","529.00","532.50","537.00","525.50","0.36K","-0.19%"
"08/23/2023","530.00","525.50","536.00","524.50","0.31K","0.19%"
"08/22/2023","529.00","532.00","536.50","522.50","0.53K","-1.03%"
"08/21/2023","534.50","539.00","543.00","532.50","0.66K","0.00%"
"08/19/2023","534.50","534.50","534.50","534.50","","0.09%"
"08/18/2023","534.00","522.50","534.50","519.00","0.43K","2.69%"
"08/17/2023","520.00","529.50","531.00","509.00","0.65K","-1.89%"
"08/16/2023","530.00","515.00","530.00","515.00","0.78K","3.62%"
"08/15/2023","511.50","500.00","512.50","500.00","0.37K","2.61%"
"08/14/2023","498.50","495.00","500.00","494.00","0.40K","0.50%"
"08/12/2023","496.00","496.00","496.00","496.00","","0.20%"
"08/11/2023","495.00","495.00","496.00","492.00","0.31K","0.00%"
"08/10/2023","495.00","495.00","497.50","492.00","0.32K","-0.30%"
"08/09/2023","496.50","500.00","501.50","490.00","0.39K","-0.60%"
"08/08/2023","499.50","501.00","519.00","498.50","0.30K","0.81%"
"08/07/2023","495.50","495.50","498.00","495.00","0.42K","0.00%"
"08/05/2023","495.50","495.50","495.50","495.50","","0.00%"
"08/04/2023","495.50","498.50","499.00","495.00","0.29K","-0.40%"
"08/03/2023","497.50","501.00","503.50","496.50","0.56K","-0.70%"
"08/02/2023","501.00","505.50","508.00","500.00","0.37K","-0.89%"
"08/01/2023","505.50","511.50","514.00","505.00","0.54K","-1.17%"
"07/31/2023","511.50","514.50","517.00","507.00","0.86K","-0.97%"
"07/28/2023","516.50","519.50","521.00","514.00","0.53K","-0.29%"
"07/27/2023","518.00","519.50","521.00","518.00","0.24K","-0.19%"
"07/26/2023","519.00","521.50","525.00","517.00","0.30K","-1.33%"
"07/25/2023","526.00","537.00","537.00","520.50","0.74K","-2.59%"
"07/24/2023","540.00","549.00","551.00","538.50","0.30K","-1.19%"
"07/21/2023","546.50","545.50","551.00","541.50","0.30K","0.18%"
"07/20/2023","545.50","548.00","558.00","545.00","0.32K","-0.64%"
"07/19/2023","549.00","575.00","575.00","541.50","0.72K","-5.18%"
"07/18/2023","579.00","588.00","593.00","579.00","0.22K","-1.03%"
"07/17/2023","585.00","580.50","590.00","579.50","0.24K","3.72%"
"07/14/2023","564.00","564.00","564.00","561.00","0.02K","-0.18%"
"07/13/2023","565.00","564.00","567.00","560.00","0.17K","0.53%"
"07/12/2023","562.00","560.00","565.00","547.50","0.32K","0.09%"
"07/11/2023","561.50","561.50","562.50","551.00","0.34K","0.18%"
"07/10/2023","560.50","542.00","562.50","542.00","0.43K","3.80%"
"07/07/2023","540.00","534.00","542.50","534.00","0.76K","1.60%"
"07/06/2023","531.50","530.00","532.00","524.00","0.27K","0.47%"
"07/05/2023","529.00","527.00","532.50","522.50","0.35K","0.95%"
"07/03/2023","524.00","528.00","528.00","521.00","0.21K","-1.32%"
"06/30/2023","531.00","534.00","539.00","528.50","0.34K","-0.56%"
"06/29/2023","534.00","539.00","540.00","530.50","0.45K","-0.93%"
"06/28/2023","539.00","546.50","549.00","531.50","0.59K","-2.09%"
"06/27/2023","550.50","549.00","551.50","542.00","0.42K","-0.99%"
"06/26/2023","556.00","559.50","564.00","550.00","0.60K","-0.63%"
"06/23/2023","559.50","556.00","562.00","555.00","0.67K","0.99%"
"06/22/2023","554.00","549.00","556.50","549.00","0.56K","0.91%"
"06/21/2023","549.00","542.00","551.00","541.50","0.52K","1.95%"
"06/20/2023","538.50","535.00","544.00","530.50","0.43K","2.57%"
"06/16/2023","525.00","527.00","531.50","523.00","0.30K","0.00%"
"06/15/2023","525.00","522.00","528.00","520.50","0.31K","0.38%"
"06/14/2023","523.00","526.00","532.50","519.50","0.57K","-0.95%"
"06/13/2023","528.00","510.00","537.00","509.00","1.40K","3.53%"
"06/12/2023","510.00","507.00","514.50","498.00","0.42K","0.00%"
"06/09/2023","510.00","515.00","519.50","490.50","0.58K","-0.97%"
"06/08/2023","515.00","511.00","516.00","509.00","0.61K","1.58%"
"06/07/2023","507.00","495.00","508.00","493.50","0.46K","2.94%"
