"Date","Price","Open","High","Low","Vol.","Change %"
"09/06/2024","40.21","41.69","41.71","40.14","28.75K","-3.55%"
"09/05/2024","41.69","40.72","41.83","40.61","17.54K","2.38%"
"09/04/2024","40.72","41.48","41.84","40.54","23.88K","-1.83%"
"09/03/2024","41.48","42.53","42.59","40.92","32.81K","-2.47%"
"08/30/2024","42.53","42.63","43.10","41.97","26.72K","-0.19%"
"08/29/2024","42.61","41.10","42.70","41.10","39.53K","3.42%"
"08/28/2024","41.20","40.70","41.26","40.20","36.35K","1.23%"
"08/27/2024","40.70","41.10","41.45","40.61","32.41K","-0.97%"
"08/26/2024","41.10","40.75","41.59","40.38","39.47K","0.86%"
"08/23/2024","40.75","39.55","40.90","39.38","34.16K","3.06%"
"08/22/2024","39.54","40.20","40.69","39.44","33.59K","-1.64%"
"08/21/2024","40.20","39.96","40.49","39.87","26.81K","0.85%"
"08/20/2024","39.86","39.66","40.11","39.04","23.65K","0.50%"
"08/19/2024","39.66","39.18","39.85","38.70","24.69K","1.23%"
"08/16/2024","39.18","38.90","39.26","38.05","28.46K","0.75%"
"08/15/2024","38.89","39.39","39.92","38.84","25.32K","-2.80%"
"08/14/2024","40.01","40.27","40.98","39.73","30.33K","-0.69%"
"08/13/2024","40.29","41.55","41.62","40.11","32.67K","-2.87%"
"08/12/2024","41.48","42.42","42.42","41.23","31.19K","-2.22%"
"08/09/2024","42.42","42.20","42.61","41.90","19.89K","0.59%"
"08/08/2024","42.17","42.07","42.48","41.60","25.72K","0.24%"
"08/07/2024","42.07","41.03","42.15","40.48","33.86K","2.99%"
"08/06/2024","40.85","41.09","41.29","39.67","25.13K","-0.58%"
"08/05/2024","41.09","41.68","41.84","40.30","42.88K","-1.42%"
"08/02/2024","41.68","42.51","42.90","41.66","33.47K","-1.86%"
"08/01/2024","42.47","43.39","43.57","42.06","40.92K","-1.83%"
"07/31/2024","43.26","42.75","43.50","42.55","38.41K","1.29%"
"07/30/2024","42.71","42.59","42.97","41.92","42.15K","0.31%"
"07/29/2024","42.58","43.09","43.36","41.44","81.62K","-1.00%"
"07/26/2024","43.01","45.21","45.41","42.91","57.43K","-4.82%"
"07/25/2024","45.19","45.42","45.56","44.56","58.37K","-0.20%"
"07/24/2024","45.28","46.08","46.08","45.17","42.60K","-1.74%"
"07/23/2024","46.08","46.17","46.62","46.00","42.85K","-0.30%"
"07/22/2024","46.22","45.70","46.48","45.64","28.19K","1.25%"
"07/19/2024","45.65","45.69","46.42","45.38","36.66K","-0.11%"
"07/18/2024","45.70","45.60","45.95","45.06","39.84K","0.62%"
"07/17/2024","45.42","46.19","46.77","45.36","48.53K","-1.75%"
"07/16/2024","46.23","46.08","46.78","45.96","32.48K","0.35%"
"07/15/2024","46.07","46.19","46.40","44.94","41.95K","-1.24%"
"07/12/2024","46.65","47.22","47.80","46.56","45.89K","-1.00%"
"07/11/2024","47.12","46.34","47.67","46.34","37.56K","1.68%"
"07/10/2024","46.34","47.13","47.40","46.21","30.02K","-1.30%"
"07/09/2024","46.95","49.08","49.08","46.86","47.61K","-4.36%"
"07/08/2024","49.09","49.62","49.62","48.70","32.68K","-0.93%"
"07/05/2024","49.55","48.55","49.78","48.05","46.93K","1.87%"
"07/03/2024","48.64","47.10","48.85","46.81","67.95K","3.40%"
"07/02/2024","47.04","46.03","47.25","45.78","62.44K","2.19%"
"07/01/2024","46.03","44.07","46.15","44.02","61.74K","4.45%"
"06/28/2024","44.07","43.67","44.32","43.51","40.20K","0.78%"
"06/27/2024","43.73","43.78","44.34","43.28","58.42K","0.02%"
"06/26/2024","43.72","43.06","44.03","43.01","83.72K","1.60%"
"06/25/2024","43.03","43.79","43.92","42.80","75.60K","-1.74%"
"06/24/2024","43.79","44.21","44.43","43.56","58.16K","-0.93%"
"06/21/2024","44.20","44.25","44.42","43.87","41.70K","-0.11%"
"06/20/2024","44.25","44.51","45.13","44.14","59.73K","-0.56%"
"06/18/2024","44.50","43.94","44.89","43.67","52.64K","1.27%"
"06/17/2024","43.94","43.86","44.09","43.36","34.17K","0.09%"
"06/14/2024","43.90","44.08","44.19","43.72","33.26K","-0.41%"
"06/13/2024","44.08","44.14","44.21","43.54","24.75K","0.18%"
"06/12/2024","44.00","43.95","44.40","43.70","26.96K","0.20%"
"06/11/2024","43.91","43.87","44.31","43.34","35.73K","0.02%"
"06/10/2024","43.90","43.82","44.11","43.37","26.57K","0.07%"
"06/07/2024","43.87","44.59","44.67","43.75","17.93K","-1.59%"
"06/06/2024","44.58","43.44","44.86","43.37","23.10K","2.77%"
"06/05/2024","43.38","43.87","44.16","43.29","22.62K","-1.07%"
"06/04/2024","43.85","44.37","44.80","43.81","21.61K","-1.19%"
"06/03/2024","44.38","45.77","45.77","44.27","28.59K","-3.06%"
"05/31/2024","45.78","45.96","46.78","45.57","14.62K","-0.43%"
"05/30/2024","45.98","46.12","46.15","45.20","15.95K","-0.35%"
"05/29/2024","46.14","45.76","46.26","45.38","13.52K","0.79%"
"05/28/2024","45.78","45.26","46.18","45.22","16.36K","1.24%"
"05/24/2024","45.22","45.47","45.71","45.06","15.29K","-0.57%"
"05/23/2024","45.48","46.10","46.73","45.40","14.05K","-1.43%"
"05/22/2024","46.14","46.08","47.00","46.00","14.58K","0.11%"
"05/21/2024","46.09","46.50","46.59","45.75","18.06K","-1.01%"
"05/20/2024","46.56","45.60","46.84","45.45","18.93K","2.24%"
"05/17/2024","45.54","44.78","45.94","44.52","15.07K","1.65%"
"05/16/2024","44.80","43.86","44.95","43.66","11.53K","2.17%"
"05/15/2024","43.85","43.73","44.50","43.53","20.47K","1.04%"
"05/14/2024","43.40","45.15","45.29","43.11","96.85K","-3.88%"
"05/13/2024","45.15","44.43","45.45","44.10","121.55K","1.60%"
"05/10/2024","44.44","42.81","44.76","42.68","134.29K","4.22%"
"05/09/2024","42.64","43.79","43.88","42.53","88.07K","-2.63%"
"05/08/2024","43.79","44.50","44.78","43.64","92.12K","-1.60%"
"05/07/2024","44.50","43.99","44.76","43.72","90.90K","1.51%"
"05/06/2024","43.84","43.08","44.11","43.00","85.10K","1.76%"
"05/03/2024","43.08","43.21","43.54","42.73","77.79K","-0.37%"
"05/02/2024","43.24","43.40","43.59","42.83","68.77K","-0.05%"
"05/01/2024","43.26","43.13","43.75","42.94","73.64K","0.58%"
"04/30/2024","43.01","44.31","44.33","42.68","122.94K","-3.07%"
"04/29/2024","44.37","45.56","45.97","44.30","103.34K","-2.57%"
"04/26/2024","45.54","45.44","45.75","45.27","70.81K","0.24%"
"04/25/2024","45.43","45.27","45.50","44.63","92.32K","0.35%"
"04/24/2024","45.27","45.89","45.98","45.10","90.48K","-1.33%"
"04/23/2024","45.88","45.65","46.10","45.29","91.74K","0.48%"
"04/22/2024","45.66","45.00","46.12","44.91","127.94K","1.60%"
"04/19/2024","44.94","44.55","45.22","44.06","78.54K","0.63%"
"04/18/2024","44.66","45.62","45.83","44.36","88.08K","-1.98%"
"04/17/2024","45.56","45.51","45.84","45.12","68.30K","0.18%"
"04/16/2024","45.48","45.95","45.99","45.12","75.55K","-1.15%"
"04/15/2024","46.01","46.47","46.87","45.88","65.09K","-0.95%"
"04/12/2024","46.45","46.51","47.22","46.15","63.62K","-0.26%"
"04/11/2024","46.57","48.12","48.12","46.52","84.60K","-3.22%"
"04/10/2024","48.12","48.11","48.55","47.47","87.42K","0.17%"
"04/09/2024","48.04","48.46","48.77","47.86","67.27K","-0.85%"
"04/08/2024","48.45","49.54","49.62","48.24","61.19K","-1.90%"
"04/05/2024","49.39","48.68","49.67","48.52","65.42K","1.48%"
"04/04/2024","48.67","49.34","49.61","48.37","56.07K","-1.42%"
"04/03/2024","49.37","49.26","49.82","48.82","71.46K","0.45%"
"04/02/2024","49.15","48.85","50.27","48.75","65.29K","0.80%"
"04/01/2024","48.76","48.73","49.31","48.60","40.34K","1.25%"
"03/29/2024","48.16","48.16","48.16","48.16","","-0.66%"
"03/28/2024","48.48","48.22","48.74","47.80","39.69K","0.54%"
"03/27/2024","48.22","48.95","48.98","47.97","38.13K","-1.57%"
"03/26/2024","48.99","49.56","49.71","48.94","26.85K","-1.17%"
"03/25/2024","49.57","48.36","49.64","48.12","35.24K","2.82%"
"03/22/2024","48.21","49.35","49.35","48.19","31.35K","-2.31%"
"03/21/2024","49.35","49.62","50.27","48.92","35.07K","-0.34%"
"03/20/2024","49.52","48.69","49.68","48.55","36.31K","1.73%"
"03/19/2024","48.68","49.29","49.37","48.64","30.07K","-1.20%"
"03/18/2024","49.27","50.01","50.29","48.70","40.00K","-1.30%"
"03/15/2024","49.92","49.00","50.10","48.28","32.45K","3.16%"
"03/14/2024","48.39","48.57","49.27","48.28","91.82K","-0.37%"
"03/13/2024","48.57","47.68","48.82","47.57","99.04K","1.57%"
"03/12/2024","47.82","46.71","47.95","46.22","98.73K","2.53%"
"03/11/2024","46.64","46.22","46.90","46.12","68.17K","1.02%"
"03/08/2024","46.17","46.43","46.93","45.01","113.52K","-0.39%"
"03/07/2024","46.35","45.39","46.49","45.26","85.56K","2.27%"
"03/06/2024","45.32","45.04","45.78","44.95","59.23K","0.62%"
"03/05/2024","45.04","45.24","45.54","44.70","59.57K","-0.29%"
"03/04/2024","45.17","45.19","45.68","44.95","57.37K","0.02%"
"03/01/2024","45.16","45.21","45.69","44.51","67.44K","-0.11%"
"02/29/2024","45.21","45.19","45.53","44.65","66.04K","0.04%"
"02/28/2024","45.19","45.50","45.74","44.90","66.64K","-0.75%"
"02/27/2024","45.53","45.02","46.12","45.02","99.76K","1.13%"
"02/26/2024","45.02","44.62","45.24","44.26","80.42K","0.94%"
"02/23/2024","44.60","44.82","45.15","44.18","68.13K","-0.45%"
"02/22/2024","44.80","45.42","45.90","44.65","87.34K","-1.37%"
"02/21/2024","45.42","45.98","46.14","45.21","74.35K","-1.09%"
"02/20/2024","45.92","46.38","46.59","45.41","57.02K","-0.35%"
"02/16/2024","46.08","46.59","46.88","45.93","53.14K","-0.99%"
"02/15/2024","46.54","46.83","46.86","46.16","64.99K","-0.83%"
"02/14/2024","46.93","47.87","48.07","46.73","64.33K","-1.80%"
"02/13/2024","47.79","47.43","48.15","46.76","55.51K","0.82%"
"02/12/2024","47.40","47.65","47.81","47.04","52.86K","-0.73%"
"02/09/2024","47.75","48.34","48.89","47.45","76.69K","-1.18%"
"02/08/2024","48.32","47.16","48.52","47.13","88.15K","2.39%"
"02/07/2024","47.19","46.50","47.33","45.82","63.69K","1.70%"
"02/06/2024","46.40","45.78","46.70","45.78","44.04K","1.35%"
"02/05/2024","45.78","45.23","45.90","45.02","51.02K","1.24%"
"02/02/2024","45.22","46.21","46.23","45.12","36.44K","-1.87%"
"02/01/2024","46.08","46.50","46.88","45.85","41.46K","-0.99%"
"01/31/2024","46.54","46.60","46.86","45.84","35.41K","-0.04%"
"01/30/2024","46.56","46.10","46.76","45.50","37.59K","0.84%"
"01/29/2024","46.17","47.70","47.70","45.81","45.05K","-2.78%"
"01/26/2024","47.49","47.18","47.65","46.68","28.49K","0.81%"
"01/25/2024","47.11","47.87","48.01","46.71","45.41K","-1.59%"
"01/24/2024","47.87","48.60","48.90","47.75","38.60K","-1.68%"
"01/23/2024","48.69","48.57","49.09","48.34","26.93K","0.10%"
"01/22/2024","48.64","47.29","48.70","47.29","27.22K","2.62%"
"01/19/2024","47.40","48.11","48.51","47.25","38.01K","-1.27%"
"01/18/2024","48.01","48.06","48.55","47.38","27.55K","-0.10%"
"01/17/2024","48.06","47.69","48.22","47.02","31.19K","0.80%"
"01/16/2024","47.68","48.74","48.98","47.65","32.90K","-2.09%"
"01/14/2024","48.70","48.70","48.70","48.70","","0.93%"
"01/12/2024","48.25","48.84","49.65","47.70","95.52K","-0.96%"
"01/11/2024","48.72","48.20","48.98","48.13","63.76K","0.97%"
"01/10/2024","48.25","48.55","48.80","48.01","63.34K","-0.41%"
"01/09/2024","48.45","47.71","48.70","47.70","73.74K","1.34%"
"01/08/2024","47.81","47.67","47.88","46.30","87.75K","0.38%"
"01/05/2024","47.63","48.16","48.50","47.51","51.13K","-1.10%"
"01/04/2024","48.16","48.60","48.72","47.90","45.75K","-0.91%"
"01/03/2024","48.60","48.29","48.97","47.66","56.09K","0.64%"
"01/02/2024","48.29","47.80","48.49","47.03","58.27K","0.23%"
"12/29/2023","48.18","48.02","48.28","47.56","40.52K","0.42%"
"12/28/2023","47.98","48.68","49.22","47.92","51.77K","-1.40%"
"12/27/2023","48.66","48.51","48.99","47.57","74.26K","0.31%"
"12/26/2023","48.51","49.40","49.58","47.80","56.77K","-1.04%"
"12/22/2023","49.02","49.38","49.74","48.94","59.23K","-0.63%"
"12/21/2023","49.33","50.73","50.79","49.30","66.73K","-2.82%"
"12/20/2023","50.76","50.90","51.69","50.20","59.94K","-0.16%"
"12/19/2023","50.84","50.80","51.35","50.05","61.54K","0.20%"
"12/18/2023","50.74","50.35","51.10","49.90","64.27K","1.18%"
"12/15/2023","50.15","50.00","50.34","48.81","58.37K","1.29%"
"12/14/2023","49.51","50.06","50.83","49.21","61.40K","-0.64%"
"12/13/2023","49.83","50.42","50.72","49.71","63.01K","-1.17%"
"12/12/2023","50.42","51.25","51.75","50.05","60.04K","-1.35%"
"12/11/2023","51.11","50.10","51.24","50.07","65.11K","1.81%"
"12/08/2023","50.20","51.13","51.63","50.07","55.82K","-1.82%"
"12/07/2023","51.13","49.34","51.40","49.16","81.49K","3.63%"
"12/06/2023","49.34","50.34","50.61","49.02","62.41K","-1.83%"
"12/05/2023","50.26","51.30","51.52","49.56","67.17K","-1.91%"
"12/04/2023","51.24","51.45","52.07","51.06","50.71K","-0.41%"
"12/01/2023","51.45","52.26","52.45","51.37","62.41K","-1.55%"
"11/30/2023","52.26","52.70","53.32","52.01","63.60K","-0.72%"
"11/29/2023","52.64","53.06","53.40","51.91","74.64K","-0.57%"
"11/28/2023","52.94","51.22","53.11","51.14","77.54K","3.68%"
"11/27/2023","51.06","50.34","51.37","50.09","81.43K","1.53%"
"11/24/2023","50.29","52.60","52.60","50.15","64.54K","-4.70%"
"11/23/2023","52.77","52.76","52.77","52.76","","0.11%"
"11/22/2023","52.71","53.65","53.70","52.43","59.23K","-1.35%"
"11/21/2023","53.43","52.29","53.50","51.79","59.42K","1.99%"
"11/20/2023","52.39","51.40","52.43","50.71","46.68K","2.30%"
"11/17/2023","51.21","51.02","51.66","50.46","44.18K","0.73%"
"11/16/2023","50.84","52.41","52.41","50.77","50.01K","-3.01%"
"11/15/2023","52.42","52.01","52.87","51.84","58.24K","0.89%"
"11/14/2023","51.96","51.03","52.57","50.80","57.47K","2.49%"
"11/13/2023","50.70","50.56","50.87","49.25","44.51K","0.30%"
"11/10/2023","50.55","50.00","50.91","49.90","45.20K","1.57%"
"11/09/2023","49.77","49.34","50.32","49.19","49.31K","0.87%"
"11/08/2023","49.34","49.13","49.54","48.53","47.89K","0.43%"
"11/07/2023","49.13","50.37","50.39","48.92","46.90K","-2.44%"
"11/06/2023","50.36","49.20","51.48","49.10","45.92K","2.36%"
"11/03/2023","49.20","50.15","51.01","48.73","40.50K","-1.66%"
"11/02/2023","50.03","49.60","50.25","49.03","42.29K","1.30%"
"11/01/2023","49.39","51.01","51.26","49.30","37.20K","-2.83%"
"10/31/2023","50.83","51.69","51.77","50.75","24.16K","-1.61%"
"10/30/2023","51.66","51.34","52.19","51.34","22.85K","0.21%"
"10/27/2023","51.55","51.10","52.02","50.64","25.65K","0.88%"
"10/26/2023","51.10","51.83","52.61","50.94","34.76K","-1.26%"
"10/25/2023","51.75","50.81","51.82","50.54","30.18K","2.17%"
"10/24/2023","50.65","51.48","51.48","50.27","27.96K","-1.32%"
"10/23/2023","51.33","52.66","53.21","51.16","22.74K","-2.53%"
"10/20/2023","52.66","52.66","53.55","52.35","20.66K","0.25%"
"10/19/2023","52.53","54.08","54.32","52.35","22.67K","-2.87%"
"10/18/2023","54.08","54.72","55.11","53.95","23.84K","-1.01%"
"10/17/2023","54.63","55.17","55.35","54.45","18.01K","-0.89%"
"10/16/2023","55.12","53.79","55.40","53.79","22.59K","1.36%"
"10/13/2023","54.38","53.37","54.52","53.15","75.76K","1.89%"
"10/12/2023","53.37","52.57","53.87","52.08","92.35K","1.23%"
"10/11/2023","52.72","53.30","53.60","52.49","79.23K","-0.96%"
"10/10/2023","53.23","54.08","54.09","52.24","99.31K","-1.30%"
"10/09/2023","53.93","56.00","56.37","53.76","96.80K","-2.57%"
"10/06/2023","55.35","55.28","55.99","55.01","71.15K","0.13%"
"10/05/2023","55.28","56.13","56.18","55.06","69.82K","-1.27%"
"10/04/2023","55.99","57.13","57.48","55.93","72.81K","-2.00%"
"10/03/2023","57.13","57.50","58.07","56.64","69.54K","-0.52%"
"10/02/2023","57.43","55.85","57.54","55.56","76.20K","2.87%"
"09/29/2023","55.83","56.91","57.30","55.66","79.70K","-1.90%"
"09/28/2023","56.91","58.27","58.50","56.58","74.73K","-2.28%"
"09/27/2023","58.24","57.65","59.03","57.28","81.79K","0.92%"
"09/26/2023","57.71","57.65","57.98","56.62","95.74K","0.40%"
"09/25/2023","57.48","59.72","59.73","57.40","98.95K","-3.59%"
"09/22/2023","59.62","58.40","59.94","58.26","76.73K","2.09%"
"09/21/2023","58.40","59.29","59.56","58.29","94.44K","-1.50%"
"09/20/2023","59.29","60.29","60.57","59.22","68.68K","-1.66%"
"09/19/2023","60.29","60.93","61.40","60.18","56.38K","-1.07%"
"09/18/2023","60.94","62.10","62.27","60.63","67.13K","-1.80%"
"09/15/2023","62.06","61.88","62.49","60.92","86.63K","-1.34%"
"09/14/2023","62.90","62.84","63.32","62.26","21.31K","0.10%"
"09/13/2023","62.84","61.01","62.92","60.95","23.65K","3.00%"
"09/12/2023","61.01","61.41","61.56","60.05","28.10K","-0.54%"
"09/11/2023","61.34","61.45","61.94","60.84","22.46K","-0.20%"
"09/08/2023","61.46","62.10","62.30","61.29","27.53K","-1.01%"
"09/07/2023","62.09","63.82","63.92","61.85","23.99K","-2.65%"
"09/06/2023","63.78","64.26","64.43","63.46","20.94K","-0.75%"
"09/05/2023","64.26","64.73","64.83","63.74","21.04K","1.09%"
"09/04/2023","63.57","63.57","63.57","63.57","","0.16%"
"09/03/2023","63.47","63.47","63.47","63.47","","-1.98%"
"09/01/2023","64.75","64.10","65.19","63.95","25.05K","1.28%"
"08/31/2023","63.93","64.15","64.70","63.70","21.90K","-0.25%"
"08/30/2023","64.09","64.84","65.38","63.83","27.16K","-1.05%"
"08/29/2023","64.77","64.62","65.52","64.35","30.38K","-0.29%"
"08/28/2023","64.96","65.20","65.85","64.27","24.71K","0.09%"
"08/25/2023","64.90","63.53","65.20","63.50","30.62K","1.92%"
"08/24/2023","63.68","64.30","64.54","62.89","25.62K","-1.00%"
"08/23/2023","64.32","63.09","64.76","61.91","38.45K","1.84%"
"08/22/2023","63.16","65.80","66.06","62.95","43.35K","-3.72%"
"08/21/2023","65.60","66.07","67.15","65.04","30.18K","-0.41%"
"08/18/2023","65.87","65.52","66.14","65.34","15.12K","0.56%"
"08/17/2023","65.50","64.42","65.79","64.41","26.06K","1.69%"
"08/16/2023","64.41","63.34","65.38","63.10","17.72K","1.71%"
"08/15/2023","63.33","62.45","64.13","62.01","21.33K","-2.64%"
"08/14/2023","65.05","64.30","65.14","63.51","19.09K","1.43%"
"08/11/2023","64.13","64.30","64.49","63.10","20.93K","-0.08%"
"08/10/2023","64.18","64.26","64.40","63.68","18.26K","-0.05%"
"08/09/2023","64.21","64.20","64.95","63.46","18.83K","0.36%"
"08/08/2023","63.98","64.16","64.77","62.11","22.28K","-0.16%"
"08/07/2023","64.08","65.48","65.60","63.78","20.09K","-2.00%"
"08/04/2023","65.39","64.20","65.54","64.04","15.71K","2.11%"
"08/03/2023","64.04","64.70","64.75","63.55","25.51K","-0.96%"
"08/02/2023","64.66","64.30","65.12","63.86","18.76K","0.42%"
"08/01/2023","64.39","63.26","64.59","62.19","27.06K","2.03%"
"07/31/2023","63.11","65.80","65.80","62.32","24.35K","-3.85%"
"07/28/2023","65.64","65.90","66.62","65.18","34.81K","-0.27%"
"07/27/2023","65.82","67.05","67.30","65.00","48.63K","-1.72%"
"07/26/2023","66.97","68.48","68.66","66.57","53.30K","-2.21%"
"07/25/2023","68.48","67.96","68.56","66.81","44.23K","0.40%"
"07/24/2023","68.21","66.30","69.12","66.10","41.05K","3.32%"
"07/21/2023","66.02","64.70","66.31","64.70","40.04K","1.55%"
"07/20/2023","65.01","63.65","65.27","63.42","26.65K","2.22%"
"07/19/2023","63.60","62.00","64.82","61.93","22.59K","2.78%"
"07/18/2023","61.88","62.55","63.12","61.40","20.27K","-1.10%"
"07/17/2023","62.57","62.91","64.15","62.21","25.75K","-3.81%"
"07/14/2023","65.05","65.75","66.62","64.21","24.73K","-0.97%"
"07/13/2023","65.69","64.34","66.03","64.05","32.77K","2.10%"
"07/12/2023","64.34","65.08","65.90","63.20","38.62K","-0.45%"
"07/11/2023","64.63","65.33","65.36","64.25","24.71K","-1.07%"
"07/10/2023","65.33","62.57","66.27","62.57","35.79K","4.41%"
"07/07/2023","62.57","63.00","63.54","62.19","21.97K","-0.65%"
"07/06/2023","62.98","65.04","65.07","62.45","33.14K","-3.15%"
"07/05/2023","65.03","63.88","65.67","63.88","31.54K","2.14%"
"07/03/2023","63.67","61.87","63.97","61.56","39.80K","3.19%"
"06/30/2023","61.70","57.90","61.70","57.82","51.75K","6.93%"
"06/29/2023","57.70","57.84","58.68","57.17","39.77K","0.05%"
"06/28/2023","57.67","58.90","60.20","57.17","49.93K","-2.09%"
"06/27/2023","58.90","57.95","59.00","56.24","43.92K","1.55%"
"06/26/2023","58.00","56.73","58.08","56.48","37.80K","2.53%"
"06/23/2023","56.57","54.83","56.68","54.63","40.88K","3.17%"
"06/22/2023","54.83","53.90","54.90","52.08","44.63K","0.18%"
"06/21/2023","54.73","58.37","58.37","54.73","34.76K","-6.81%"
"06/20/2023","58.73","59.00","59.16","57.77","27.44K","-1.90%"
"06/19/2023","59.87","59.87","59.87","59.87","","0.12%"
"06/18/2023","59.80","59.80","59.80","59.80","","1.77%"
"06/16/2023","58.76","57.45","59.39","57.43","30.35K","2.28%"
"06/15/2023","57.45","54.98","57.84","54.80","33.49K","4.61%"
"06/14/2023","54.92","54.75","55.63","53.78","19.61K","0.64%"
"06/13/2023","54.57","53.25","54.70","53.05","23.09K","2.83%"
"06/12/2023","53.07","53.62","53.88","52.78","21.37K","-0.80%"
"06/09/2023","53.50","51.35","53.83","51.27","41.02K","3.72%"
"06/08/2023","51.58","50.04","51.76","49.84","32.10K","3.18%"
"06/07/2023","49.99","50.50","51.09","49.78","33.15K","-1.13%"
"06/06/2023","50.56","49.20","50.64","48.61","34.72K","2.79%"
"06/05/2023","49.19","49.56","49.88","48.69","18.25K","-0.57%"
"06/02/2023","49.47","47.79","49.50","47.68","25.92K","3.41%"
"06/01/2023","47.84","46.37","48.00","46.28","27.01K","3.30%"
"05/31/2023","46.31","46.33","46.66","44.68","26.23K","-0.02%"
"05/30/2023","46.32","48.92","49.05","46.05","17.94K","-5.18%"
"05/29/2023","48.85","48.85","48.85","48.85","","0.00%"
"05/28/2023","48.85","48.84","48.85","48.84","","-0.08%"
"05/26/2023","48.89","48.60","49.65","48.48","16.03K","0.74%"
"05/25/2023","48.53","48.15","49.08","47.99","13.91K","0.94%"
"05/24/2023","48.08","47.86","48.91","47.60","11.37K","0.44%"
"05/23/2023","47.87","48.79","48.88","47.43","15.94K","-1.89%"
"05/22/2023","48.79","47.40","49.13","46.79","18.62K","3.04%"
"05/19/2023","47.35","47.62","49.07","47.03","26.65K","-0.13%"
"05/18/2023","47.41","46.76","47.80","46.06","26.57K","1.85%"
"05/17/2023","46.55","47.60","48.06","45.94","54.11K","-1.94%"
"05/16/2023","47.47","49.60","49.65","47.07","23.92K","-4.29%"
"05/15/2023","49.60","48.99","50.27","48.64","19.38K","0.16%"
"05/12/2023","49.52","51.21","51.50","49.00","87.32K","-3.19%"
"05/11/2023","51.15","52.05","52.24","51.08","82.22K","-1.73%"
"05/10/2023","52.05","53.04","53.20","51.95","64.61K","-1.87%"
"05/09/2023","53.04","53.65","53.97","52.79","65.88K","-1.14%"
"05/08/2023","53.65","54.36","55.12","53.46","66.76K","-1.25%"
"05/05/2023","54.33","52.48","54.57","52.37","83.41K","3.53%"
"05/04/2023","52.48","52.40","53.29","52.18","62.15K","-0.30%"
"05/03/2023","52.64","51.87","52.76","50.93","74.67K","1.64%"
"05/02/2023","51.79","51.81","52.60","51.67","61.90K","-0.04%"
"05/01/2023","51.81","51.62","52.09","51.00","44.79K","0.27%"
"04/28/2023","51.67","50.90","51.84","50.57","81.63K","1.65%"
"04/27/2023","50.83","52.55","52.61","50.57","86.21K","-3.18%"
"04/26/2023","52.50","52.14","52.85","51.85","73.69K","0.69%"
"04/25/2023","52.14","52.77","52.97","51.92","90.54K","-1.18%"
