"Date","Price","Open","High","Low","Vol.","Change %"
"06/20/2024","91.15","93.15","93.40","90.80","19.26K","-2.80%"
"06/18/2024","93.78","95.35","95.53","93.65","22.06K","-1.68%"
"06/17/2024","95.38","94.45","95.82","94.45","26.15K","4.61%"
"06/14/2024","91.18","91.45","91.47","91.15","2.68K","-0.63%"
"06/13/2024","91.75","91.72","91.88","91.63","2.86K","-0.30%"
"06/12/2024","92.03","91.95","92.50","91.93","4.52K","0.08%"
"06/11/2024","91.95","92.25","92.30","91.85","3.98K","-0.33%"
"06/10/2024","92.25","92.20","92.57","92.13","4.06K","-0.30%"
"06/07/2024","92.53","92.25","92.68","92.00","6.92K","0.41%"
"06/06/2024","92.15","91.80","92.38","91.80","5.51K","0.05%"
"06/05/2024","92.10","92.57","92.90","92.00","8.58K","-0.65%"
"06/04/2024","92.70","93.50","93.60","92.43","10.18K","-1.01%"
"06/03/2024","93.65","94.90","94.95","93.50","7.46K","-0.74%"
"05/31/2024","94.35","94.20","94.60","93.57","7.39K","0.40%"
"05/30/2024","93.97","93.78","95.00","93.53","8.90K","0.21%"
"05/29/2024","93.78","94.82","94.93","93.53","11.13K","-0.03%"
"05/28/2024","93.80","94.07","94.32","93.25","9.82K","-0.50%"
"05/24/2024","94.28","94.45","94.80","94.05","6.76K","-0.26%"
"05/23/2024","94.53","95.20","96.00","94.32","11.19K","-0.92%"
"05/22/2024","95.40","96.40","96.40","95.13","10.91K","-1.04%"
"05/21/2024","96.40","96.20","96.93","95.75","14.46K","-0.54%"
"05/20/2024","96.93","96.68","97.38","96.13","13.05K","0.44%"
"05/17/2024","96.50","98.25","98.25","96.18","22.60K","-1.91%"
"05/16/2024","98.38","97.38","100.10","96.43","24.94K","0.90%"
"05/15/2024","97.50","98.60","98.63","97.00","20.21K","6.18%"
"05/14/2024","91.82","91.78","91.88","91.68","0.21K","0.41%"
"05/13/2024","91.45","91.57","91.72","91.40","0.60K","-0.30%"
"05/10/2024","91.72","91.85","91.97","91.60","0.46K","-0.27%"
"05/09/2024","91.97","92.35","92.65","91.82","0.54K","-0.59%"
"05/08/2024","92.53","92.35","92.85","92.00","0.63K","0.00%"
"05/07/2024","92.53","92.70","93.10","92.30","0.60K","0.38%"
"05/06/2024","92.18","92.28","92.40","91.88","1.01K","-0.27%"
"05/03/2024","92.43","93.03","93.03","92.40","0.71K","-0.70%"
"05/02/2024","93.07","92.78","93.13","92.45","0.73K","0.05%"
"05/01/2024","93.03","94.40","94.50","92.80","1.35K","-1.19%"
"04/30/2024","94.15","94.20","94.70","93.53","0.77K","0.13%"
"04/29/2024","94.03","93.97","94.25","93.47","1.08K","-0.27%"
"04/26/2024","94.28","95.00","95.00","93.95","0.95K","-1.05%"
"04/25/2024","95.28","96.75","96.75","95.00","1.18K","-2.13%"
"04/24/2024","97.35","97.95","98.47","97.28","1.07K","-1.24%"
"04/23/2024","98.57","97.05","98.97","96.80","1.53K","1.94%"
"04/22/2024","96.70","96.10","97.00","96.00","0.54K","0.49%"
"04/19/2024","96.22","94.72","96.35","94.63","0.80K","1.58%"
"04/18/2024","94.72","94.50","94.88","93.65","0.97K","-0.21%"
"04/17/2024","94.93","94.75","95.13","94.00","0.64K","0.21%"
"04/16/2024","94.72","94.45","95.70","94.25","0.66K","0.42%"
"04/15/2024","94.32","94.10","94.60","93.18","0.80K","3.80%"
"04/12/2024","90.88","91.40","91.45","90.82","1.82K","-0.63%"
"04/11/2024","91.45","91.22","91.63","91.20","3.06K","-0.33%"
"04/10/2024","91.75","91.43","91.80","91.15","6.88K","1.27%"
"04/09/2024","90.60","89.90","90.68","89.82","6.21K","0.95%"
"04/08/2024","89.75","89.35","89.85","89.03","4.53K","0.48%"
"04/05/2024","89.32","88.78","89.40","88.78","7.53K","1.10%"
"04/04/2024","88.35","87.80","88.40","87.68","6.36K","0.43%"
"04/03/2024","87.97","87.15","88.32","87.15","8.53K","1.65%"
"04/02/2024","86.55","87.22","87.35","86.43","9.11K","-0.46%"
"04/01/2024","86.95","86.28","87.93","86.03","8.15K","0.38%"
"03/28/2024","86.63","85.95","87.10","85.75","8.93K","0.61%"
"03/27/2024","86.10","85.90","86.45","85.78","6.75K","0.61%"
"03/26/2024","85.57","85.70","86.40","85.45","7.99K","0.50%"
"03/25/2024","85.15","84.60","85.75","84.40","8.07K","0.68%"
"03/22/2024","84.57","84.93","85.25","84.13","7.97K","-0.38%"
"03/21/2024","84.90","85.30","85.63","84.53","9.92K","-0.47%"
"03/20/2024","85.30","86.15","86.25","85.18","9.01K","-0.61%"
"03/19/2024","85.82","86.50","86.70","85.25","16.58K","-1.15%"
"03/18/2024","86.82","86.70","87.32","86.32","12.91K","-0.12%"
"03/15/2024","86.93","85.25","87.53","84.95","24.64K","2.23%"
"03/14/2024","85.03","84.80","85.30","84.35","13.10K","0.18%"
"03/13/2024","84.88","85.00","85.03","83.93","27.87K","-0.56%"
"03/12/2024","85.35","83.53","85.57","83.28","38.03K","2.49%"
"03/11/2024","83.28","84.70","84.93","83.15","36.70K","-1.30%"
"03/08/2024","84.38","84.50","85.10","84.10","30.29K","-0.18%"
"03/07/2024","84.53","85.35","85.45","84.38","27.60K","-0.56%"
"03/06/2024","85.00","84.85","85.20","83.88","28.83K","-0.21%"
"03/05/2024","85.18","86.28","86.35","84.63","31.66K","-1.27%"
"03/04/2024","86.28","88.10","88.10","86.15","30.22K","-2.04%"
"03/01/2024","88.07","86.63","88.25","85.65","27.46K","1.67%"
"02/29/2024","86.63","86.00","87.13","85.88","16.80K","0.73%"
"02/28/2024","86.00","86.53","87.20","85.75","23.44K","0.12%"
"02/27/2024","85.90","86.10","86.78","85.80","17.74K","-0.43%"
"02/26/2024","86.28","86.82","87.05","85.53","26.62K","-1.06%"
"02/23/2024","87.20","87.85","88.32","87.05","19.51K","0.00%"
"02/22/2024","87.20","85.93","88.90","85.88","36.74K","1.42%"
"02/21/2024","85.97","85.43","86.30","85.35","20.38K","0.35%"
"02/20/2024","85.68","86.22","87.10","85.43","25.39K","0.53%"
"02/16/2024","85.22","85.60","85.65","84.53","14.95K","0.26%"
"02/15/2024","85.00","85.07","85.78","84.65","28.27K","13.07%"
"02/14/2024","75.18","74.50","75.22","74.47","2.48K","1.28%"
"02/13/2024","74.22","74.03","74.38","73.95","3.84K","0.88%"
"02/12/2024","73.57","73.60","73.90","73.15","5.26K","-0.14%"
"02/09/2024","73.68","73.65","73.90","73.50","4.28K","0.51%"
"02/08/2024","73.30","73.38","73.63","73.07","7.07K","-0.10%"
"02/07/2024","73.38","73.90","74.50","73.28","9.92K","-0.14%"
"02/06/2024","73.47","74.15","74.25","73.22","11.39K","-1.24%"
"02/05/2024","74.40","75.30","75.30","74.28","9.32K","-1.39%"
"02/02/2024","75.45","75.88","76.07","75.32","7.42K","-0.46%"
"02/01/2024","75.80","76.15","76.68","75.70","9.61K","-0.72%"
"01/31/2024","76.35","75.45","76.60","75.35","6.77K","0.66%"
"01/30/2024","75.85","74.85","76.32","74.85","11.97K","0.76%"
"01/29/2024","75.28","74.75","75.30","74.32","7.57K","0.47%"
"01/26/2024","74.93","73.85","75.32","73.80","7.88K","0.84%"
"01/25/2024","74.30","74.00","74.60","73.63","10.48K","0.54%"
"01/24/2024","73.90","72.60","73.95","72.50","13.70K","0.82%"
"01/23/2024","73.30","71.40","73.82","70.72","19.88K","3.35%"
"01/22/2024","70.93","70.80","71.10","70.28","11.70K","0.25%"
"01/19/2024","70.75","71.25","71.25","70.63","10.76K","-0.49%"
"01/18/2024","71.10","71.90","71.95","70.63","18.29K","-0.49%"
"01/17/2024","71.45","71.03","71.68","70.03","23.38K","0.95%"
"01/16/2024","70.78","71.40","71.85","70.13","24.73K","-1.56%"
"01/12/2024","71.90","71.93","72.60","71.28","26.51K","-0.96%"
"01/11/2024","72.60","72.20","73.05","71.43","33.07K","0.73%"
"01/10/2024","72.07","71.30","72.22","70.50","29.19K","0.28%"
"01/09/2024","71.88","70.35","73.05","70.28","43.19K","1.81%"
"01/08/2024","70.60","69.75","70.78","68.95","33.50K","0.86%"
"01/05/2024","70.00","68.78","70.50","68.00","28.41K","1.38%"
"01/04/2024","69.05","65.45","69.05","65.00","36.51K","5.74%"
"01/03/2024","65.30","65.78","66.20","64.57","27.15K","-0.04%"
"01/02/2024","65.32","68.95","68.95","64.68","37.39K","-3.90%"
"12/29/2023","67.97","68.65","69.07","67.65","16.17K","-0.69%"
"12/28/2023","68.45","69.88","70.47","68.03","21.81K","-2.04%"
"12/27/2023","69.88","69.00","70.20","68.43","21.68K","0.83%"
"12/26/2023","69.30","70.90","70.90","69.03","18.65K","-2.87%"
"12/22/2023","71.35","70.57","71.97","70.30","14.08K","0.99%"
"12/21/2023","70.65","70.47","71.25","70.13","14.01K","0.61%"
"12/20/2023","70.22","69.95","70.93","69.75","13.91K","-0.46%"
"12/19/2023","70.55","70.82","71.65","70.25","17.93K","-1.43%"
"12/18/2023","71.57","71.57","72.45","71.00","20.08K","-0.45%"
"12/15/2023","71.90","70.55","71.97","69.47","26.52K","7.03%"
"12/14/2023","67.18","67.75","67.85","67.15","1.69K","-1.10%"
"12/13/2023","67.93","67.50","68.00","67.25","3.08K","0.15%"
"12/12/2023","67.82","68.18","68.25","67.70","4.54K","-0.62%"
"12/11/2023","68.25","68.45","68.78","67.97","4.18K","-0.26%"
"12/08/2023","68.43","67.50","68.50","67.25","4.08K","1.30%"
"12/07/2023","67.55","66.90","67.70","66.72","5.67K","0.00%"
"12/06/2023","67.55","67.15","67.72","66.85","7.60K","1.08%"
"12/05/2023","66.82","67.75","67.85","66.78","10.16K","-1.80%"
"12/04/2023","68.05","68.60","69.00","67.82","7.15K","-0.80%"
"12/01/2023","68.60","68.93","69.10","68.38","5.43K","-0.25%"
"11/30/2023","68.78","68.97","69.40","68.68","7.23K","-0.29%"
"11/29/2023","68.97","69.10","69.25","68.22","6.74K","0.07%"
"11/28/2023","68.93","68.30","69.38","68.03","10.84K","1.55%"
"11/27/2023","67.88","67.57","68.47","67.18","9.57K","0.44%"
"11/24/2023","67.57","68.10","68.22","67.00","11.39K","-1.06%"
"11/23/2023","68.30","68.30","68.30","68.30","","0.04%"
"11/22/2023","68.28","68.22","68.63","68.05","8.73K","0.15%"
"11/21/2023","68.18","70.00","70.28","68.13","22.10K","-3.09%"
"11/20/2023","70.35","71.07","71.72","70.13","13.57K","-0.88%"
"11/17/2023","70.97","71.05","71.75","70.78","14.46K","-0.70%"
"11/16/2023","71.47","71.03","71.60","70.10","20.32K","0.60%"
"11/15/2023","71.05","72.25","72.38","70.93","20.69K","-1.73%"
"11/14/2023","72.30","72.80","73.00","72.05","18.64K","-1.43%"
"11/13/2023","73.35","72.55","73.80","71.53","34.66K","2.02%"
"11/10/2023","71.90","71.78","73.13","70.63","24.45K","0.63%"
"11/09/2023","71.45","71.85","72.50","71.10","28.61K","-0.07%"
"11/08/2023","71.50","72.35","72.85","71.25","37.44K","-1.92%"
"11/07/2023","72.90","73.00","74.28","72.43","35.69K","0.69%"
"11/06/2023","72.40","71.75","72.82","71.63","20.52K","0.91%"
"11/03/2023","71.75","73.30","73.63","71.53","29.71K","-2.08%"
"11/02/2023","73.28","70.38","73.38","70.07","34.86K","4.45%"
"11/01/2023","70.15","71.25","72.07","69.95","25.90K","-2.20%"
"10/31/2023","71.72","71.70","71.80","70.60","19.52K","0.77%"
"10/30/2023","71.18","70.93","71.93","70.25","27.27K","0.99%"
"10/27/2023","70.47","68.30","70.63","68.22","22.29K","2.70%"
"10/26/2023","68.63","67.70","68.70","67.43","17.81K","1.67%"
"10/25/2023","67.50","66.50","68.15","65.72","22.17K","1.69%"
"10/24/2023","66.38","66.50","67.40","65.95","24.52K","0.30%"
"10/23/2023","66.18","66.03","67.10","65.68","21.43K","0.27%"
"10/20/2023","66.00","67.57","67.68","65.40","21.38K","-2.94%"
"10/19/2023","68.00","68.35","69.45","67.32","19.84K","-0.04%"
"10/18/2023","68.03","67.55","68.20","67.32","17.83K","0.70%"
"10/17/2023","67.55","69.00","70.07","67.30","23.52K","-1.10%"
"10/16/2023","68.30","69.00","69.90","68.13","20.03K","-16.63%"
"10/13/2023","81.93","82.00","82.10","81.85","1.71K","-0.21%"
"10/12/2023","82.10","82.15","82.20","81.95","1.43K","-0.06%"
"10/11/2023","82.15","81.85","82.43","81.85","2.80K","0.24%"
"10/10/2023","81.95","82.30","82.50","81.90","5.01K","-0.03%"
"10/09/2023","81.97","81.75","82.18","81.32","4.22K","-0.43%"
"10/06/2023","82.32","80.35","82.40","80.25","7.72K","1.76%"
"10/05/2023","80.90","80.00","80.97","80.00","6.21K","1.22%"
"10/04/2023","79.93","79.80","80.40","79.30","5.91K","-0.06%"
"10/03/2023","79.97","79.95","80.35","79.60","8.56K","0.16%"
"10/02/2023","79.85","80.20","80.47","79.60","10.86K","-0.44%"
"09/29/2023","80.20","82.60","82.60","80.20","11.79K","-4.47%"
"09/28/2023","83.95","82.00","84.13","82.00","9.96K","2.22%"
"09/27/2023","82.13","81.63","82.75","81.50","5.18K","0.61%"
"09/26/2023","81.63","81.88","82.47","81.40","5.13K","0.12%"
"09/25/2023","81.53","81.75","81.93","81.05","6.57K","0.00%"
"09/22/2023","81.53","82.95","83.25","81.20","15.39K","-1.72%"
"09/21/2023","82.95","84.90","84.95","82.72","12.90K","-3.29%"
"09/20/2023","85.78","84.97","86.13","84.28","12.77K","1.09%"
"09/19/2023","84.85","83.50","85.22","83.38","12.92K","1.92%"
"09/18/2023","83.25","82.95","83.80","81.88","15.91K","0.15%"
"09/15/2023","83.13","83.43","84.03","82.95","13.80K","-0.27%"
"09/14/2023","83.35","83.32","84.22","82.82","26.32K","-0.74%"
"09/13/2023","83.97","85.38","85.60","83.68","24.86K","-1.52%"
"09/12/2023","85.28","83.18","85.35","82.97","37.31K","3.30%"
"09/11/2023","82.55","82.10","83.30","81.80","28.97K","1.26%"
"09/08/2023","81.53","82.80","82.82","80.95","32.17K","-1.57%"
"09/07/2023","82.82","82.60","83.78","82.43","19.73K","1.16%"
"09/06/2023","81.88","84.10","84.13","81.57","21.42K","-1.56%"
"09/05/2023","83.18","83.72","84.72","83.05","23.10K","0.15%"
"09/01/2023","83.05","82.80","83.38","81.97","16.73K","0.61%"
"08/31/2023","82.55","83.60","84.25","81.72","27.01K","-1.26%"
"08/30/2023","83.60","80.07","83.82","79.53","25.86K","3.56%"
"08/29/2023","80.72","81.97","82.20","80.55","21.27K","-1.37%"
"08/28/2023","81.85","78.90","81.93","78.85","18.88K","2.54%"
"08/25/2023","79.82","81.25","83.13","79.13","28.78K","-0.81%"
"08/24/2023","80.47","78.35","80.80","78.25","26.69K","2.45%"
"08/23/2023","78.55","79.40","80.35","78.43","24.08K","-1.29%"
"08/22/2023","79.57","80.55","81.22","79.18","19.93K","-1.30%"
"08/21/2023","80.63","82.47","82.47","80.40","17.99K","-1.83%"
"08/18/2023","82.13","79.82","82.35","79.82","19.39K","3.76%"
"08/17/2023","79.15","78.28","80.07","78.28","16.90K","1.25%"
"08/16/2023","78.18","78.40","78.72","77.75","14.45K","-0.03%"
"08/15/2023","78.20","79.00","79.88","77.95","20.00K","-23.52%"
"08/14/2023","102.25","101.85","102.25","101.78","2.03K","0.15%"
"08/11/2023","102.10","101.75","102.15","101.60","1.96K","0.37%"
"08/10/2023","101.72","101.40","101.80","101.30","4.05K","0.07%"
"08/09/2023","101.65","101.90","102.00","101.32","5.76K","-0.44%"
"08/08/2023","102.10","102.13","102.65","101.70","4.87K","0.57%"
"08/07/2023","101.53","101.30","101.80","100.65","4.52K","0.49%"
"08/04/2023","101.03","101.30","101.70","100.50","7.88K","0.02%"
"08/03/2023","101.00","101.88","101.95","100.78","8.31K","-1.63%"
"08/02/2023","102.68","103.82","104.13","102.25","7.84K","-0.96%"
"08/01/2023","103.68","104.40","104.95","103.38","6.57K","-0.43%"
"07/31/2023","104.13","102.70","104.28","102.18","4.70K","0.90%"
"07/28/2023","103.20","102.32","103.43","102.32","6.81K","1.15%"
"07/27/2023","102.03","101.65","102.15","101.40","4.76K","0.37%"
"07/26/2023","101.65","100.78","102.00","100.30","7.82K","0.00%"
"07/25/2023","101.65","101.05","101.97","100.55","9.12K","1.55%"
"07/24/2023","100.10","101.00","101.40","99.95","8.72K","-0.57%"
"07/21/2023","100.68","101.18","101.88","100.40","8.37K","0.05%"
"07/20/2023","100.63","98.50","101.85","98.50","15.22K","2.76%"
"07/19/2023","97.93","96.65","98.32","96.03","10.38K","1.71%"
"07/18/2023","96.28","95.00","97.65","94.93","23.50K","-5.94%"
"07/17/2023","102.35","102.43","102.50","102.32","1.90K","0.37%"
"07/14/2023","101.97","102.00","102.32","101.63","2.19K","-0.37%"
"07/13/2023","102.35","101.50","102.38","101.50","3.99K","1.16%"
"07/12/2023","101.18","101.75","102.47","100.75","5.30K","-0.10%"
"07/11/2023","101.28","99.00","101.47","99.00","5.78K","2.51%"
"07/10/2023","98.80","99.50","99.80","98.55","4.54K","-0.20%"
"07/07/2023","99.00","99.55","99.65","98.10","6.53K","-1.05%"
"07/06/2023","100.05","101.30","103.70","99.80","9.53K","-1.21%"
"07/05/2023","101.28","98.50","101.78","98.50","9.04K","3.53%"
"07/03/2023","97.82","95.70","98.35","95.53","7.90K","2.27%"
"06/30/2023","95.65","94.75","96.13","94.50","4.65K","0.21%"
"06/29/2023","95.45","93.90","95.60","93.63","5.70K","1.25%"
"06/28/2023","94.28","94.30","94.93","93.95","6.42K","0.16%"
"06/27/2023","94.13","93.82","94.75","92.63","5.97K","0.78%"
"06/26/2023","93.40","92.20","94.78","92.20","7.01K","2.33%"
"06/23/2023","91.28","91.90","93.75","90.80","7.88K","-0.63%"
"06/22/2023","91.85","94.75","95.50","91.70","11.11K","-3.06%"
"06/21/2023","94.75","94.50","96.30","94.30","8.46K","-1.15%"
"06/20/2023","95.85","94.50","95.97","94.25","14.13K","3.18%"
"06/18/2023","92.90","92.90","92.90","92.90","","0.05%"
"06/16/2023","92.85","92.10","93.72","92.10","16.26K","1.01%"
"06/15/2023","91.93","92.50","94.30","91.18","20.46K","5.42%"
"06/14/2023","87.20","87.32","87.45","87.05","1.65K","0.09%"
"06/13/2023","87.13","87.10","87.43","86.80","3.22K","-0.06%"
"06/12/2023","87.18","87.50","87.90","87.10","4.74K","-0.80%"
"06/09/2023","87.88","87.35","88.00","87.20","4.74K","0.23%"
"06/08/2023","87.68","87.25","87.88","86.70","5.96K","-0.03%"
"06/07/2023","87.70","87.50","88.30","87.13","6.71K","-0.68%"
"06/06/2023","88.30","86.07","88.53","86.07","11.33K","3.49%"
"06/05/2023","85.32","85.50","86.05","84.82","7.85K","-1.61%"
"06/02/2023","86.72","84.00","87.00","83.85","12.73K","3.80%"
"06/01/2023","83.55","83.03","84.03","82.15","10.32K","1.18%"
"05/31/2023","82.57","81.32","82.93","81.32","10.93K","2.17%"
"05/30/2023","80.82","76.57","80.82","76.55","11.73K","6.00%"
"05/28/2023","76.25","76.25","76.25","76.25","","0.23%"
"05/26/2023","76.07","77.25","77.72","75.45","9.85K","-2.03%"
"05/25/2023","77.65","79.15","79.25","77.03","14.02K","-2.69%"
"05/24/2023","79.80","80.68","81.47","79.40","11.69K","-1.08%"
"05/23/2023","80.68","81.82","82.18","79.78","16.56K","-1.41%"
"05/22/2023","81.82","83.45","83.82","81.68","15.22K","-1.45%"
"05/19/2023","83.03","84.53","84.93","82.82","19.51K","-2.67%"
"05/18/2023","85.30","84.88","85.75","83.35","22.04K","0.50%"
"05/17/2023","84.88","87.60","87.82","84.32","29.13K","-2.67%"
"05/16/2023","87.20","86.10","87.35","86.07","23.20K","1.22%"
"05/15/2023","86.15","84.05","86.95","83.82","22.55K","12.43%"
"05/12/2023","76.63","76.63","77.13","76.63","0.29K","0.03%"
"05/11/2023","76.60","76.68","76.95","76.55","0.82K","0.03%"
"05/10/2023","76.57","76.50","76.97","76.43","0.46K","0.39%"
"05/09/2023","76.28","75.65","76.45","75.65","0.58K","0.86%"
"05/08/2023","75.63","75.68","76.00","75.55","0.53K","0.13%"
"05/05/2023","75.53","76.70","76.70","75.30","1.50K","-2.01%"
"05/04/2023","77.07","77.75","77.82","77.00","0.58K","-1.38%"
"05/03/2023","78.15","78.80","78.90","78.07","1.00K","-0.03%"
"05/02/2023","78.18","78.82","79.10","78.10","0.64K","-1.42%"
"05/01/2023","79.30","79.40","79.55","78.80","0.44K","-0.44%"
"04/28/2023","79.65","78.18","79.80","78.18","0.78K","1.95%"
"04/27/2023","78.13","78.40","78.57","77.35","0.35K","-0.19%"
"04/26/2023","78.28","77.00","78.40","76.53","0.85K","1.82%"
"04/25/2023","76.88","77.18","77.50","76.82","0.53K","-1.06%"
"04/24/2023","77.70","77.18","78.15","77.05","0.46K","0.88%"
"04/21/2023","77.03","77.25","77.50","76.57","0.75K","0.26%"
"04/20/2023","76.82","78.25","78.25","76.75","0.73K","-2.48%"
"04/19/2023","78.78","78.72","79.43","77.90","0.57K","-0.06%"
"04/18/2023","78.82","80.85","81.10","78.50","0.78K","9.67%"
